theta,phi,obj_id,filename,occlusion_pct,view_avg_pct,view_std_pct
0,0,5,,35.813953,5.367414,12.444538
0,0,6,,0.0,5.367414,12.444538
0,0,7,,1.757945,5.367414,12.444538
0,0,8,,0.0,5.367414,12.444538
0,0,9,,0.0,5.367414,12.444538
0,0,10,,0.0,5.367414,12.444538
0,0,11,,0.0,5.367414,12.444538
0,10,5,,36.150235,5.578467,12.497539
0,10,6,,0.0,5.578467,12.497539
0,10,7,,1.68691,5.578467,12.497539
0,10,8,,0.0,5.578467,12.497539
0,10,9,,1.212121,5.578467,12.497539
0,10,10,,0.0,5.578467,12.497539
0,10,11,,0.0,5.578467,12.497539
0,20,5,,36.363636,5.521886,12.604291
0,20,6,,0.0,5.521886,12.604291
0,20,7,,1.683502,5.521886,12.604291
0,20,8,,0.0,5.521886,12.604291
0,20,9,,0.606061,5.521886,12.604291
0,20,10,,0.0,5.521886,12.604291
0,20,11,,0.0,5.521886,12.604291
0,30,5,,35.680751,5.43535,12.362182
0,30,6,,0.0,5.43535,12.362182
0,30,7,,1.753203,5.43535,12.362182
0,30,8,,0.0,5.43535,12.362182
0,30,9,,0.613497,5.43535,12.362182
0,30,10,,0.0,5.43535,12.362182
0,30,11,,0.0,5.43535,12.362182
0,40,5,,35.813953,5.45492,12.408528
0,40,6,,0.0,5.45492,12.408528
0,40,7,,1.753203,5.45492,12.408528
0,40,8,,0.0,5.45492,12.408528
0,40,9,,0.617284,5.45492,12.408528
0,40,10,,0.0,5.45492,12.408528
0,40,11,,0.0,5.45492,12.408528
0,50,5,,35.211268,5.271168,12.236844
0,50,6,,0.0,5.271168,12.236844
0,50,7,,1.68691,5.271168,12.236844
0,50,8,,0.0,5.271168,12.236844
0,50,9,,0.0,5.271168,12.236844
0,50,10,,0.0,5.271168,12.236844
0,50,11,,0.0,5.271168,12.236844
0,60,5,,35.514019,5.41854,12.30204
0,60,6,,0.0,5.41854,12.30204
0,60,7,,1.816958,5.41854,12.30204
0,60,8,,0.0,5.41854,12.30204
0,60,9,,0.598802,5.41854,12.30204
0,60,10,,0.0,5.41854,12.30204
0,60,11,,0.0,5.41854,12.30204
0,70,5,,35.849057,5.371751,12.457004
